"","Date","Location","TimeOfDay","Unique.ID","Orig_Height_cm","Orig_WaterLevel","Orig_WaterLevel_corr","HPO","New_WaterLevel","New_WaterLevel_corr"
"4127",2012-09-18,"UDP","dawn","UDPCHU1702012",26,0,0,0,0,0
"4128",2012-09-18,"UDP","dawn","UDPCHU1342012",8,0,0,24,0,0
"4129",2012-09-18,"UDP","dawn","UDPCHU1282012",17,0,0,24,0,0
"4130",2012-09-18,"UDP","dawn","UDPCHU1002012",15,0,0,120,0,0
"4131",2012-09-18,"UDP","dawn","UDPCHU1272012",33,0,0,24,0,0
"4132",2012-09-18,"UDP","dawn","UDPCHU1622012",10,0,0,0,0,0
"4133",2012-09-18,"UDP","dawn","UDPCHU1772012",32,0,0,0,0,0
"4134",2012-09-18,"UDP","dawn","UDPCHU1042012",43,0,0,120,0,0
"4135",2012-09-18,"UDP","dawn","UDPCHU1312012",11,0,0,24,0,0
"4136",2012-09-18,"UDP","dawn","UDPCHU1662012",2,0,0,0,0,0
"4137",2012-09-18,"UDP","dawn","UDPCHU1532012",17,0,0,24,0,0
"4138",2012-09-18,"UDP","dawn","UDPCHU1712012",11,0,0,0,0,0
"4139",2012-09-18,"UDP","dawn","UDPCHU1352012",29,0,0,24,0,0
"4140",2012-09-18,"UDP","dawn","UDPCHU1292012",14,0,0,24,0,0
"4141",2012-09-18,"UDP","dawn","UDPCHU1012012",12,0,0,120,0,0
"4142",2012-09-18,"UDP","dawn","UDPCHU1572012",35,0,0,24,0,0
"4143",2012-09-18,"UDP","dawn","UDPCHU1632012",14,0,0,0,0,0
"4144",2012-09-18,"UDP","dawn","UDPCHU1502012",21,0,0,24,0,0
"4145",2012-09-18,"UDP","dawn","UDPCHU1682012",7,0,0,0,0,0
"4146",2012-09-18,"UDP","dawn","UDPCHU1322012",13,0,0,24,0,0
"4147",2012-09-18,"UDP","dawn","UDPCHU1672012",44,0,0,0,0,0
"4148",2012-09-18,"UDP","dawn","UDPCHU1542012",16,0,0,24,0,0
"4149",2012-09-18,"UDP","dawn","UDPCHU1722012",9,0,0,0,0,0
"4150",2012-09-18,"UDP","dawn","UDPCHU1362012",38,0,0,24,0,0
"4151",2012-09-18,"UDP","dawn","UDPCHU1402012",26,0,0,24,0,0
"4152",2012-09-18,"UDP","dawn","UDPCHU1582012",17,0,0,24,0,0
"4153",2012-09-18,"UDP","dawn","UDPCHU1332012",11,0,0,24,0,0
"4154",2012-09-18,"UDP","dawn","UDPCHU1642012",18,0,0,0,0,0
"4155",2012-09-18,"UDP","dawn","UDPCHU1552012",12,0,0,24,0,0
"4156",2012-09-18,"UDP","dawn","UDPCHU1452012",47,0,0,24,0,0
"4157",2012-09-18,"UDP","dawn","UDPCHU1372012",33,0,0,24,0,0
"4158",2012-09-18,"UDP","dawn","UDPCHU1562012",22,0,0,24,0,0
"4159",2012-09-18,"UDP","dawn","UDPCHU1592012",26,0,0,24,0,0
"4160",2012-09-18,"UDP","dawn","UDPCHU1732012",27,0,0,0,0,0
"4161",2012-09-18,"UDP","dawn","UDPCHU1412012",10,0,0,24,0,0
"4162",2012-09-18,"UDP","dawn","UDPCHU1602012",18,0,0,24,0,0
"4163",2012-09-18,"UDP","dawn","UDPCHU1462012",17,0,0,24,0,0
"4164",2012-09-18,"UDP","dawn","UDPCHU1382012",25,0,0,24,0,0
"4165",2012-09-18,"UDP","dawn","UDPCHU1442012",37,0,0,24,0,0
"4166",2012-09-18,"UDP","dawn","UDPCHU1472012",27,0,0,24,0,0
"4167",2012-09-18,"UDP","dawn","UDPCHU1392012",30,0,0,24,0,0
"4168",2012-09-18,"UDP","dawn","UDPCHU1422012",13,0,0,24,0,0
"4169",2012-09-18,"UDP","dawn","UDPCHU1482012",40,0,0,24,0,0
"4170",2012-09-18,"UDP","dawn","UDPCHU1432012",31,0,0,24,0,0
"4171",2012-09-18,"UDP","dawn","UDPCHU1492012",15,0,0,24,0,0
"4172",2012-09-18,"UDP","dusk","UDPCHU1502012",21,0,0,36,0,0
"4173",2012-09-18,"UDP","dusk","UDPCHU1762012",11,0,0,12,0,0
"4174",2012-09-18,"UDP","dusk","UDPCHU1782012",11,0,0,12,0,0
"4175",2012-09-18,"UDP","dusk","UDPCHU1772012",32,0,0,12,0,0
"4176",2012-09-18,"UDP","dusk","UDPCHU1152012",24,0,0,84,0,0
"4177",2012-09-18,"UDP","dusk","UDPCHU1512012",11,0,0,36,0,0
"4178",2012-09-18,"UDP","dusk","UDPCHU1192012",10,0,0,60,0,0
"4179",2012-09-18,"UDP","dusk","UDPCHU1802012",12,0,0,12,0,0
"4180",2012-09-18,"UDP","dusk","UDPCHU1752012",24,0,0,12,0,0
"4181",2012-09-18,"UDP","dusk","UDPCHU1792012",7,0,0,12,0,0
"4182",2012-09-18,"UDP","dusk","UDPCHU1812012",19,0,0,12,0,0
"4183",2012-09-18,"UDP","dusk","UDPCHU1162012",23,0,0,84,0,0
"4184",2012-09-18,"UDP","dusk","UDPCHU1522012",17,0,0,36,0,0
"4185",2012-09-18,"UDP","dusk","UDPCHU1202012",21,0,0,60,0,0
"4186",2012-09-18,"UDP","dusk","UDPCHU1852012",14,0,0,12,0,0
"4187",2012-09-18,"UDP","dusk","UDPCHU1242012",16,0,0,36,0,0
"4188",2012-09-18,"UDP","dusk","UDPCHU1392012",30,0,0,36,0,0
"4189",2012-09-18,"UDP","dusk","UDPCHU1182012",18,0,0,60,0,0
"4190",2012-09-18,"UDP","dusk","UDPCHU1252012",13,0,0,36,0,0
"4191",2012-09-18,"UDP","dusk","UDPCHU1532012",17,0,0,36,0,0
"4192",2012-09-18,"UDP","dusk","UDPCHU1212012",57,0,0,60,0,0
"4193",2012-09-18,"UDP","dusk","UDPCHU1822012",19,0,0,12,0,0
"4194",2012-09-18,"UDP","dusk","UDPCHU1232012",34,0,0,36,0,0
"4195",2012-09-18,"UDP","dusk","UDPCHU1402012",26,0,0,36,0,0
"4196",2012-09-18,"UDP","dusk","UDPCHU1472012",27,0,0,36,0,0
"4197",2012-09-18,"UDP","dusk","UDPCHU1452012",47,0,0,36,0,0
"4198",2012-09-18,"UDP","dusk","UDPCHU1562012",22,0,0,36,0,0
"4199",2012-09-18,"UDP","dusk","UDPCHU1222012",21,0,0,60,0,0
"4200",2012-09-18,"UDP","dusk","UDPCHU1342012",8,0,0,36,0,0
"4201",2012-09-18,"UDP","dusk","UDPCHU1262012",4,0,0,36,0,0
"4202",2012-09-18,"UDP","dusk","UDPCHU1542012",16,0,0,36,0,0
"4203",2012-09-18,"UDP","dusk","UDPCHU1482012",40,0,0,36,0,0
"4204",2012-09-18,"UDP","dusk","UDPCHU1832012",31,0,0,12,0,0
"4205",2012-09-18,"UDP","dusk","UDPCHU1302012",14,0,0,36,0,0
"4206",2012-09-18,"UDP","dusk","UDPCHU1412012",10,0,0,36,0,0
"4207",2012-09-18,"UDP","dusk","UDPCHU1722012",9,0,0,12,0,0
"4208",2012-09-18,"UDP","dusk","UDPCHU1462012",17,0,0,36,0,0
"4209",2012-09-18,"UDP","dusk","UDPCHU1572012",35,0,0,36,0,0
"4210",2012-09-18,"UDP","dusk","UDPCHU1282012",17,0,0,36,0,0
"4211",2012-09-18,"UDP","dusk","UDPCHU1702012",26,0,0,12,0,0
"4212",2012-09-18,"UDP","dusk","UDPCHU1272012",33,0,0,36,0,0
"4213",2012-09-18,"UDP","dusk","UDPCHU1552012",12,0,0,36,0,0
"4214",2012-09-18,"UDP","dusk","UDPCHU1492012",15,0,0,36,0,0
"4215",2012-09-18,"UDP","dusk","UDPCHU1842012",62,0,0,12,0,0
"4216",2012-09-18,"UDP","dusk","UDPCHU1312012",11,0,0,36,0,0
"4217",2012-09-18,"UDP","dusk","UDPCHU1422012",13,0,0,36,0,0
"4218",2012-09-18,"UDP","dusk","UDPCHU1732012",27,0,0,12,0,0
"4219",2012-09-18,"UDP","dusk","UDPCHU1672012",44,0,0,12,0,0
"4220",2012-09-18,"UDP","dusk","UDPCHU1352012",29,0,0,36,0,0
"4221",2012-09-18,"UDP","dusk","UDPCHU1292012",14,0,0,36,0,0
"4222",2012-09-18,"UDP","dusk","UDPCHU1062012",15,0,0,108,0,0
"4223",2012-09-18,"UDP","dusk","UDPCHU1712012",11,0,0,12,0,0
"4224",2012-09-18,"UDP","dusk","UDPCHU1652012",12,0,0,12,0,0
"4225",2012-09-18,"UDP","dusk","UDPCHU1332012",11,0,0,36,0,0
"4226",2012-09-18,"UDP","dusk","UDPCHU1442012",37,0,0,36,0,0
"4227",2012-09-18,"UDP","dusk","UDPCHU1322012",13,0,0,36,0,0
"4228",2012-09-18,"UDP","dusk","UDPCHU1432012",31,0,0,36,0,0
"4229",2012-09-18,"UDP","dusk","UDPCHU1742012",28,0,0,12,0,0
"4230",2012-09-18,"UDP","dusk","UDPCHU1682012",7,0,0,12,0,0
"4231",2012-09-18,"UDP","dusk","UDPCHU1362012",38,0,0,36,0,0
"4232",2012-09-18,"UDP","dusk","UDPCHU1622012",10,0,0,12,0,0
"4233",2012-09-18,"UDP","dusk","UDPCHU1582012",17,0,0,36,0,0
"4234",2012-09-18,"UDP","dusk","UDPCHU1612012",33,0,0,12,0,0
"4235",2012-09-18,"UDP","dusk","UDPCHU1662012",2,0,0,12,0,0
"4236",2012-09-18,"UDP","dusk","UDPCHU1382012",25,0,0,36,0,0
"4237",2012-09-18,"UDP","dusk","UDPCHU1692012",17,0,0,12,0,0
"4238",2012-09-18,"UDP","dusk","UDPCHU1372012",33,0,0,36,0,0
"4239",2012-09-18,"UDP","dusk","UDPCHU1632012",14,0,0,12,0,0
"4240",2012-09-18,"UDP","dusk","UDPCHU1592012",26,0,0,36,0,0
"4241",2012-09-18,"UDP","dusk","UDPCHU1112012",16,0,0,108,0,0
"4242",2012-09-18,"UDP","dusk","UDPCHU1072012",25,0,0,108,0,0
"4243",2012-09-18,"UDP","dusk","UDPCHU1602012",18,0,0,36,0,0
"4244",2012-09-18,"UDP","dusk","UDPCHU1102012",20,0,0,108,0,0
"4245",2012-09-18,"UDP","dusk","UDPCHU1092012",16,0,0,108,0,0
"4246",2012-09-18,"UDP","dusk","UDPCHU1642012",18,0,0,12,0,0
"4247",2012-09-19,"LDP","dawn","LDPCHL342012",56,68,68,72,84,84
"4248",2012-09-19,"LDP","dawn","LDPCHL362012",68,82,82,24,84,84
"4249",2012-09-19,"LDP","dawn","LDPCHL352012",61,82,82,24,84,84
"4250",2012-09-19,"LDP","dusk","LDPCHL352012",61,82,82,36,85,85
"4251",2012-09-19,"LDP","dusk","LDPCHL342012",56,68,68,84,85,85
"4252",2012-09-19,"LDP","dusk","LDPCHL362012",68,82,82,36,85,85
"4253",2012-09-19,"UDP","dawn","UDPCHU1502012",21,0,0,48,0,0
"4254",2012-09-19,"UDP","dawn","UDPCHU1512012",11,0,0,48,0,0
"4255",2012-09-19,"UDP","dawn","UDPCHU1392012",30,0,0,48,0,0
"4256",2012-09-19,"UDP","dawn","UDPCHU1702012",26,0,0,24,0,0
"4257",2012-09-19,"UDP","dawn","UDPCHU1522012",17,0,0,48,0,0
"4258",2012-09-19,"UDP","dawn","UDPCHU1182012",18,0,0,72,0,0
"4259",2012-09-19,"UDP","dawn","UDPCHU1532012",17,0,0,48,0,0
"4260",2012-09-19,"UDP","dawn","UDPCHU1822012",19,0,0,24,0,0
"4261",2012-09-19,"UDP","dawn","UDPCHU1452012",47,0,0,48,0,0
"4262",2012-09-19,"UDP","dawn","UDPCHU1562012",22,0,0,48,0,0
"4263",2012-09-19,"UDP","dawn","UDPCHU1402012",26,0,0,48,0,0
"4264",2012-09-19,"UDP","dawn","UDPCHU1152012",24,0,0,96,0,0
"4265",2012-09-19,"UDP","dawn","UDPCHU1732012",27,0,0,24,0,0
"4266",2012-09-19,"UDP","dawn","UDPCHU1542012",16,0,0,48,0,0
"4267",2012-09-19,"UDP","dawn","UDPCHU1722012",9,0,0,24,0,0
"4268",2012-09-19,"UDP","dawn","UDPCHU1232012",34,0,0,48,0,0
"4269",2012-09-19,"UDP","dawn","UDPCHU1572012",35,0,0,48,0,0
"4270",2012-09-19,"UDP","dawn","UDPCHU1192012",10,0,0,72,0,0
"4271",2012-09-19,"UDP","dawn","UDPCHU1652012",12,0,0,24,0,0
"4272",2012-09-19,"UDP","dawn","UDPCHU1222012",21,0,0,72,0,0
"4273",2012-09-19,"UDP","dawn","UDPCHU1552012",12,0,0,48,0,0
"4274",2012-09-19,"UDP","dawn","UDPCHU1282012",17,0,0,48,0,0
"4275",2012-09-19,"UDP","dawn","UDPCHU1162012",23,0,0,96,0,0
"4276",2012-09-19,"UDP","dawn","UDPCHU1742012",28,0,0,24,0,0
"4277",2012-09-19,"UDP","dawn","UDPCHU1202012",21,0,0,72,0,0
"4278",2012-09-19,"UDP","dawn","UDPCHU1872012",12,0,0,0,0,0
"4279",2012-09-19,"UDP","dawn","UDPCHU1242012",16,0,0,48,0,0
"4280",2012-09-19,"UDP","dawn","UDPCHU1582012",17,0,0,48,0,0
"4281",2012-09-19,"UDP","dawn","UDPCHU1462012",17,0,0,48,0,0
"4282",2012-09-19,"UDP","dawn","UDPCHU1712012",11,0,0,24,0,0
"4283",2012-09-19,"UDP","dawn","UDPCHU1342012",8,0,0,48,0,0
"4284",2012-09-19,"UDP","dawn","UDPCHU1212012",57,0,0,72,0,0
"4285",2012-09-19,"UDP","dawn","UDPCHU1812012",19,0,0,24,0,0
"4286",2012-09-19,"UDP","dawn","UDPCHU1442012",37,0,0,48,0,0
"4287",2012-09-19,"UDP","dawn","UDPCHU1752012",24,0,0,24,0,0
"4288",2012-09-19,"UDP","dawn","UDPCHU1472012",27,0,0,48,0,0
"4289",2012-09-19,"UDP","dawn","UDPCHU1882012",43,0,0,0,0,0
"4290",2012-09-19,"UDP","dawn","UDPCHU1252012",13,0,0,48,0,0
"4291",2012-09-19,"UDP","dawn","UDPCHU1592012",26,0,0,48,0,0
"4292",2012-09-19,"UDP","dawn","UDPCHU1772012",32,0,0,24,0,0
"4293",2012-09-19,"UDP","dawn","UDPCHU1412012",10,0,0,48,0,0
"4294",2012-09-19,"UDP","dawn","UDPCHU1352012",29,0,0,48,0,0
"4295",2012-09-19,"UDP","dawn","UDPCHU1832012",31,0,0,24,0,0
"4296",2012-09-19,"UDP","dawn","UDPCHU1892012",31,0,0,0,0,0
"4297",2012-09-19,"UDP","dawn","UDPCHU1262012",4,0,0,48,0,0
"4298",2012-09-19,"UDP","dawn","UDPCHU1762012",11,0,0,24,0,0
"4299",2012-09-19,"UDP","dawn","UDPCHU1272012",33,0,0,48,0,0
"4300",2012-09-19,"UDP","dawn","UDPCHU1422012",13,0,0,48,0,0
"4301",2012-09-19,"UDP","dawn","UDPCHU1362012",38,0,0,48,0,0
"4302",2012-09-19,"UDP","dawn","UDPCHU1602012",18,0,0,48,0,0
"4303",2012-09-19,"UDP","dawn","UDPCHU1482012",40,0,0,48,0,0
"4304",2012-09-19,"UDP","dawn","UDPCHU1662012",2,0,0,24,0,0
"4305",2012-09-19,"UDP","dawn","UDPCHU1092012",16,0,0,120,0,0
"4306",2012-09-19,"UDP","dawn","UDPCHU1842012",62,0,0,24,0,0
"4307",2012-09-19,"UDP","dawn","UDPCHU1782012",11,0,0,24,0,0
"4308",2012-09-19,"UDP","dawn","UDPCHU1372012",33,0,0,48,0,0
"4309",2012-09-19,"UDP","dawn","UDPCHU1642012",18,0,0,24,0,0
"4310",2012-09-19,"UDP","dawn","UDPCHU1492012",15,0,0,48,0,0
"4311",2012-09-19,"UDP","dawn","UDPCHU1072012",25,0,0,120,0,0
"4312",2012-09-19,"UDP","dawn","UDPCHU1612012",33,0,0,24,0,0
"4313",2012-09-19,"UDP","dawn","UDPCHU1852012",14,0,0,24,0,0
"4314",2012-09-19,"UDP","dawn","UDPCHU1792012",7,0,0,24,0,0
"4315",2012-09-19,"UDP","dawn","UDPCHU1432012",31,0,0,48,0,0
"4316",2012-09-19,"UDP","dawn","UDPCHU1692012",17,0,0,24,0,0
"4317",2012-09-19,"UDP","dawn","UDPCHU1292012",14,0,0,48,0,0
"4318",2012-09-19,"UDP","dawn","UDPCHU1332012",11,0,0,48,0,0
"4319",2012-09-19,"UDP","dawn","UDPCHU1672012",44,0,0,24,0,0
"4320",2012-09-19,"UDP","dawn","UDPCHU1302012",14,0,0,48,0,0
"4321",2012-09-19,"UDP","dawn","UDPCHU1802012",12,0,0,24,0,0
"4322",2012-09-19,"UDP","dawn","UDPCHU1682012",7,0,0,24,0,0
"4323",2012-09-19,"UDP","dawn","UDPCHU1382012",25,0,0,48,0,0
"4324",2012-09-19,"UDP","dawn","UDPCHU1062012",15,0,0,120,0,0
"4325",2012-09-19,"UDP","dawn","UDPCHU1102012",20,0,0,120,0,0
"4326",2012-09-19,"UDP","dawn","UDPCHU1632012",14,0,0,24,0,0
"4327",2012-09-19,"UDP","dawn","UDPCHU1622012",10,0,0,24,0,0
"4328",2012-09-19,"UDP","dawn","UDPCHU1112012",16,0,0,120,0,0
"4329",2012-09-19,"UDP","dawn","UDPCHU1322012",13,0,0,48,0,0
"4330",2012-09-19,"UDP","dawn","UDPCHU1312012",11,0,0,48,0,0
"4331",2012-09-19,"UDP","dusk","UDPCHU1282012",17,0,0,60,0,0
"4332",2012-09-19,"UDP","dusk","UDPCHU1392012",30,0,0,60,0,0
"4333",2012-09-19,"UDP","dusk","UDPCHU1512012",11,0,0,60,0,0
"4334",2012-09-19,"UDP","dusk","UDPCHU1182012",18,0,0,84,0,0
"4335",2012-09-19,"UDP","dusk","UDPCHU1402012",26,0,0,60,0,0
"4336",2012-09-19,"UDP","dusk","UDPCHU1812012",19,0,0,36,0,0
"4337",2012-09-19,"UDP","dusk","UDPCHU1502012",21,0,0,60,0,0
"4338",2012-09-19,"UDP","dusk","UDPCHU1412012",10,0,0,60,0,0
"4339",2012-09-19,"UDP","dusk","UDPCHU1292012",14,0,0,60,0,0
"4340",2012-09-19,"UDP","dusk","UDPCHU1822012",19,0,0,36,0,0
"4341",2012-09-19,"UDP","dusk","UDPCHU1572012",35,0,0,60,0,0
"4342",2012-09-19,"UDP","dusk","UDPCHU1452012",47,0,0,60,0,0
"4343",2012-09-19,"UDP","dusk","UDPCHU1562012",22,0,0,60,0,0
"4344",2012-09-19,"UDP","dusk","UDPCHU1232012",34,0,0,60,0,0
"4345",2012-09-19,"UDP","dusk","UDPCHU1422012",13,0,0,60,0,0
"4346",2012-09-19,"UDP","dusk","UDPCHU1192012",10,0,0,84,0,0
"4347",2012-09-19,"UDP","dusk","UDPCHU1242012",16,0,0,60,0,0
"4348",2012-09-19,"UDP","dusk","UDPCHU1522012",17,0,0,60,0,0
"4349",2012-09-19,"UDP","dusk","UDPCHU1462012",17,0,0,60,0,0
"4350",2012-09-19,"UDP","dusk","UDPCHU1872012",12,0,0,12,0,0
"4351",2012-09-19,"UDP","dusk","UDPCHU1342012",8,0,0,60,0,0
"4352",2012-09-19,"UDP","dusk","UDPCHU1702012",26,0,0,36,0,0
"4353",2012-09-19,"UDP","dusk","UDPCHU1222012",21,0,0,84,0,0
"4354",2012-09-19,"UDP","dusk","UDPCHU1552012",12,0,0,60,0,0
"4355",2012-09-19,"UDP","dusk","UDPCHU1212012",57,0,0,84,0,0
"4356",2012-09-19,"UDP","dusk","UDPCHU1432012",31,0,0,60,0,0
"4357",2012-09-19,"UDP","dusk","UDPCHU1202012",21,0,0,84,0,0
"4358",2012-09-19,"UDP","dusk","UDPCHU1252012",13,0,0,60,0,0
"4359",2012-09-19,"UDP","dusk","UDPCHU1532012",17,0,0,60,0,0
"4360",2012-09-19,"UDP","dusk","UDPCHU1472012",27,0,0,60,0,0
"4361",2012-09-19,"UDP","dusk","UDPCHU1582012",17,0,0,60,0,0
"4362",2012-09-19,"UDP","dusk","UDPCHU1722012",9,0,0,36,0,0
"4363",2012-09-19,"UDP","dusk","UDPCHU1152012",24,0,0,108,0,0
"4364",2012-09-19,"UDP","dusk","UDPCHU1772012",32,0,0,36,0,0
"4365",2012-09-19,"UDP","dusk","UDPCHU1652012",12,0,0,36,0,0
"4366",2012-09-19,"UDP","dusk","UDPCHU1762012",11,0,0,36,0,0
"4367",2012-09-19,"UDP","dusk","UDPCHU1442012",37,0,0,60,0,0
"4368",2012-09-19,"UDP","dusk","UDPCHU1752012",24,0,0,36,0,0
"4369",2012-09-19,"UDP","dusk","UDPCHU1262012",4,0,0,60,0,0
"4370",2012-09-19,"UDP","dusk","UDPCHU1542012",16,0,0,60,0,0
"4371",2012-09-19,"UDP","dusk","UDPCHU1482012",40,0,0,60,0,0
"4372",2012-09-19,"UDP","dusk","UDPCHU1592012",26,0,0,60,0,0
"4373",2012-09-19,"UDP","dusk","UDPCHU1302012",14,0,0,60,0,0
"4374",2012-09-19,"UDP","dusk","UDPCHU1882012",43,0,0,12,0,0
"4375",2012-09-19,"UDP","dusk","UDPCHU1352012",29,0,0,60,0,0
"4376",2012-09-19,"UDP","dusk","UDPCHU1662012",2,0,0,36,0,0
"4377",2012-09-19,"UDP","dusk","UDPCHU1712012",11,0,0,36,0,0
"4378",2012-09-19,"UDP","dusk","UDPCHU1492012",15,0,0,60,0,0
"4379",2012-09-19,"UDP","dusk","UDPCHU1602012",18,0,0,60,0,0
"4380",2012-09-19,"UDP","dusk","UDPCHU1272012",33,0,0,60,0,0
"4381",2012-09-19,"UDP","dusk","UDPCHU1382012",25,0,0,60,0,0
"4382",2012-09-19,"UDP","dusk","UDPCHU1732012",27,0,0,36,0,0
"4383",2012-09-19,"UDP","dusk","UDPCHU1162012",23,0,0,108,0,0
"4384",2012-09-19,"UDP","dusk","UDPCHU1312012",11,0,0,60,0,0
"4385",2012-09-19,"UDP","dusk","UDPCHU1892012",31,0,0,12,0,0
"4386",2012-09-19,"UDP","dusk","UDPCHU1832012",31,0,0,36,0,0
"4387",2012-09-19,"UDP","dusk","UDPCHU1322012",13,0,0,60,0,0
"4388",2012-09-19,"UDP","dusk","UDPCHU1782012",11,0,0,36,0,0
"4389",2012-09-19,"UDP","dusk","UDPCHU1332012",11,0,0,60,0,0
"4390",2012-09-19,"UDP","dusk","UDPCHU1642012",18,0,0,36,0,0
"4391",2012-09-19,"UDP","dusk","UDPCHU1362012",38,0,0,60,0,0
"4392",2012-09-19,"UDP","dusk","UDPCHU1632012",14,0,0,36,0,0
"4393",2012-09-19,"UDP","dusk","UDPCHU1742012",28,0,0,36,0,0
"4394",2012-09-19,"UDP","dusk","UDPCHU1852012",14,0,0,36,0,0
"4395",2012-09-19,"UDP","dusk","UDPCHU1682012",7,0,0,36,0,0
"4396",2012-09-19,"UDP","dusk","UDPCHU1672012",44,0,0,36,0,0
"4397",2012-09-19,"UDP","dusk","UDPCHU1612012",33,0,0,36,0,0
"4398",2012-09-19,"UDP","dusk","UDPCHU1372012",33,0,0,60,0,0
"4399",2012-09-19,"UDP","dusk","UDPCHU1802012",12,0,0,36,0,0
"4400",2012-09-19,"UDP","dusk","UDPCHU1792012",7,0,0,36,0,0
"4401",2012-09-19,"UDP","dusk","UDPCHU1692012",17,0,0,36,0,0
"4402",2012-09-19,"UDP","dusk","UDPCHU1842012",62,0,0,36,0,0
"4403",2012-09-19,"UDP","dusk","UDPCHU1622012",10,0,0,36,0,0
"4404",2012-09-20,"LDP","dawn","LDPCHL362012",68,82,82,48,85,85
"4405",2012-09-20,"LDP","dawn","LDPCHL352012",61,82,82,48,85,85
"4406",2012-09-20,"LDP","dawn","LDPCHL342012",56,68,68,96,85,85
"4407",2012-09-20,"LDP","dusk","LDPCHL362012",68,82,82,60,81,81
"4408",2012-09-20,"LDP","dusk","LDPCHL352012",61,82,82,60,81,81
"4409",2012-09-20,"LDP","dusk","LDPCHL342012",56,68,68,108,81,81
"4410",2012-09-20,"UDP","dawn","UDPCHU1702012",26,0,0,48,0,0
"4411",2012-09-20,"UDP","dawn","UDPCHU1392012",30,0,0,72,0,0
"4412",2012-09-20,"UDP","dawn","UDPCHU1502012",21,0,0,72,0,0
"4413",2012-09-20,"UDP","dawn","UDPCHU1572012",35,0,0,72,0,0
"4414",2012-09-20,"UDP","dawn","UDPCHU1402012",26,0,0,72,0,0
"4415",2012-09-20,"UDP","dawn","UDPCHU1282012",17,0,0,72,0,0
"4416",2012-09-20,"UDP","dawn","UDPCHU1582012",17,0,0,72,0,0
"4417",2012-09-20,"UDP","dawn","UDPCHU1902012",31,0,0,0,0,0
"4418",2012-09-20,"UDP","dawn","UDPCHU1222012",21,0,0,96,0,0
"4419",2012-09-20,"UDP","dawn","UDPCHU1512012",11,0,0,72,0,0
"4420",2012-09-20,"UDP","dawn","UDPCHU1452012",47,0,0,72,0,0
"4421",2012-09-20,"UDP","dawn","UDPCHU1812012",19,0,0,48,0,0
"4422",2012-09-20,"UDP","dawn","UDPCHU1182012",18,0,0,96,0,0
"4423",2012-09-20,"UDP","dawn","UDPCHU1922012",22,0,0,0,0,0
"4424",2012-09-20,"UDP","dawn","UDPCHU1342012",8,0,0,72,0,0
"4425",2012-09-20,"UDP","dawn","UDPCHU1192012",10,0,0,96,0,0
"4426",2012-09-20,"UDP","dawn","UDPCHU1562012",22,0,0,72,0,0
"4427",2012-09-20,"UDP","dawn","UDPCHU1232012",34,0,0,72,0,0
"4428",2012-09-20,"UDP","dawn","UDPCHU1552012",12,0,0,72,0,0
"4429",2012-09-20,"UDP","dawn","UDPCHU1822012",19,0,0,48,0,0
"4430",2012-09-20,"UDP","dawn","UDPCHU1602012",18,0,0,72,0,0
"4431",2012-09-20,"UDP","dawn","UDPCHU1272012",33,0,0,72,0,0
"4432",2012-09-20,"UDP","dawn","UDPCHU1202012",21,0,0,96,0,0
"4433",2012-09-20,"UDP","dawn","UDPCHU1912012",43,0,0,0,0,0
"4434",2012-09-20,"UDP","dawn","UDPCHU1242012",16,0,0,72,0,0
"4435",2012-09-20,"UDP","dawn","UDPCHU1352012",29,0,0,72,0,0
"4436",2012-09-20,"UDP","dawn","UDPCHU1462012",17,0,0,72,0,0
"4437",2012-09-20,"UDP","dawn","UDPCHU1162012",23,0,0,120,0,0
"4438",2012-09-20,"UDP","dawn","UDPCHU1772012",32,0,0,48,0,0
"4439",2012-09-20,"UDP","dawn","UDPCHU1652012",12,0,0,48,0,0
"4440",2012-09-20,"UDP","dawn","UDPCHU1332012",11,0,0,72,0,0
"4441",2012-09-20,"UDP","dawn","UDPCHU1442012",37,0,0,72,0,0
"4442",2012-09-20,"UDP","dawn","UDPCHU1322012",13,0,0,72,0,0
"4443",2012-09-20,"UDP","dawn","UDPCHU1212012",57,0,0,96,0,0
"4444",2012-09-20,"UDP","dawn","UDPCHU1542012",16,0,0,72,0,0
"4445",2012-09-20,"UDP","dawn","UDPCHU1252012",13,0,0,72,0,0
"4446",2012-09-20,"UDP","dawn","UDPCHU1362012",38,0,0,72,0,0
"4447",2012-09-20,"UDP","dawn","UDPCHU1472012",27,0,0,72,0,0
"4448",2012-09-20,"UDP","dawn","UDPCHU1782012",11,0,0,48,0,0
"4449",2012-09-20,"UDP","dawn","UDPCHU1292012",14,0,0,72,0,0
"4450",2012-09-20,"UDP","dawn","UDPCHU1712012",11,0,0,48,0,0
"4451",2012-09-20,"UDP","dawn","UDPCHU1892012",31,0,0,24,0,0
"4452",2012-09-20,"UDP","dawn","UDPCHU1262012",4,0,0,72,0,0
"4453",2012-09-20,"UDP","dawn","UDPCHU1762012",11,0,0,48,0,0
"4454",2012-09-20,"UDP","dawn","UDPCHU1152012",24,0,0,120,0,0
"4455",2012-09-20,"UDP","dawn","UDPCHU1752012",24,0,0,48,0,0
"4456",2012-09-20,"UDP","dawn","UDPCHU1302012",14,0,0,72,0,0
"4457",2012-09-20,"UDP","dawn","UDPCHU1372012",33,0,0,72,0,0
